"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","dSlJg","znYl0","dSlJg 2","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjUrRYA9w-TNWlGi-pPN7XgsDx5HgZjrtqBrvn_JJKSeGVKhhwbwAw=w72-h72-p-rp-mo-br100","Venetsya Siahaya","2 reviews","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUImm8Ax-YfrC7cRwO8vM9qTaEvB6eEEHSB6Wgl4VdbyKmp-_mW=w72-h72-p-rp-mo-br100","Setya Aryant","1 review","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJGyl5wiFc06_hWDgS-WIutJQmgCKsKEfxzSqCopS_f-WMuQg=w72-h72-p-rp-mo-br100","Regia Devy","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUBdtGuXSgaq3cMP6YelNs8_9ePmGeq2LjvTw7-pZp7pltc_WY=w72-h72-p-rp-mo-ba3-br100","Indra Baros","Local Guide · 55 reviews · 3 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWMzlcMS0Ht7EdnlFm3SihIe-S35qbk-otvk-80YqIZaD65X3zcNw=w72-h72-p-rp-mo-br100","Eka Dian Victoriany Yoku","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVsoOh0cRw-fPgNbNj1ppRSGnVt1VbvfGsSv1c2mfBY389gB5qD=w72-h72-p-rp-mo-br100","yesi nakluy","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWlStpq_11m5cJtYIsUbkfwCbhyJktMkHAe_1Fn9dreL7xuHKPX=w72-h72-p-rp-mo-ba4-br100","Fatkhur Rahman","Local Guide · 67 reviews · 62 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJmFhgirqMtqd1sM7vNHSKih2DkMLF5_qqhJSExI2rmsbIynDo=w72-h72-p-rp-mo-br100","AAA BBB","1 review","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWeoADNKlDlViR6KcIHygZi4jOM9okqTIcyd9GgSgyHnUAp2nVz=w72-h72-p-rp-mo-br100","Dirahasiakan","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWtEEuUZHatPx_S5N4UwZEAuVeWoPlqHJzyCQKRe0WwW1LgKWHy=w72-h72-p-rp-mo-ba2-br100","Catur Handika Putra","Local Guide · 18 reviews · 12 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXua0Rw_V480ybVMTPa8A8GvunMc9K6PlBo8SugWFlwkacJZog=w72-h72-p-rp-mo-ba5-br100","Arief Budiman","Local Guide · 274 reviews · 42 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUuoXPoW2wwQ9gBN63EEyNq1CSOASHZvAwwmwAdZ9V1NyVusuQ=w72-h72-p-rp-mo-br100","Mc Lenot","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWlin6ztEof-rILwnvPN-CsTOJOXMIgSRMSopm2oUf7_Jko5p73=w72-h72-p-rp-mo-ba2-br100","atanasius arya","Local Guide · 14 reviews · 2 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLYAyRgr71YSVk5rZYxnATfm2u2wMTsZdhMtPsLA6PBotXohQ=w72-h72-p-rp-mo-br100","Theofilus Bayu Aldi","9 reviews · 2 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX78udlUAnEH6I65FYLA4TnDhoWXJrIYk2L9e80x-_pMUt5Wpa2=w72-h72-p-rp-mo-ba3-br100","andang johar","Local Guide · 39 reviews · 21 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVCjTCi5ZUY_ZrcrHLodbDy2lGkpUNWDmETW5xhImCrmT0RqQV1=w72-h72-p-rp-mo-br100","Suci Mera","2 reviews · 2 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXdNSCibyAbwi2LxKErtTfOUV2gnDHZunVTTpCGts-uLq0B8LVI=w72-h72-p-rp-mo-br100","Louis Chesarlita","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVMK3munTl9vukvN5a3gZ9gXBVWPWjvJ2FgCEbtUkyatHpPEiCJ=w72-h72-p-rp-mo-br100","Yoni Saputra","1 review · 10 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUTLwSrYB9PLjpgiXi_RULojQ4KK9GzIgMnNhmZhBWog6PbGS6wtQ=w72-h72-p-rp-mo-br100","Sinatria Banyu","3 reviews","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXtnUkJLdRcEw93rptck_vn91-MdJ_mEPAO-S2vihGcSXvKiNrPhw=w72-h72-p-rp-mo-br100","Rio Muskita","1 review · 5 photos","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU-wt4x_i1iqjbo47e_Fhnx_Dm85END5UD8VTsG9X5WTRI9105t=w72-h72-p-rp-mo-br100","Syahrul Ammar","6 reviews","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJDQfwupLQIptgCu8yjm2hTJKnFVKN-5dMEsFVZE92Q-mHy=w72-h72-p-rp-mo-br100","Arif Efendi","","","","3 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIGWICdrGWv6Tx1hcbuOsKXVo5Sx8SU4e_Va7Anxkc5scDijQ=w72-h72-p-rp-mo-br100","Cestri Enggardini B","2 reviews · 5 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJlZSqdz-s1A1WcyJT6vzUzK94PR73121zB7VuHiAVgchNpFw=w72-h72-p-rp-mo-br100","Ibenk Datu","","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUmaQVnS7FjTZJa2cVDwCb3IPoJXR9PR9H70GrttcY2K0FAN3VV=w72-h72-p-rp-mo-ba2-br100","Evando Josano","Local Guide · 5 reviews · 4 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXsFVWKgdaU64SCgCT5D8mFrdEhNjQH4XtT1jO023u0W4QqDo-s=w72-h72-p-rp-mo-ba3-br100","Erlangga Alfath","Local Guide · 68 reviews · 16 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUII5NbFcdLsUvEHO5GVoHb1DZ_02oPgPJmzKiPemxiQx3lFYQw=w72-h72-p-rp-mo-br100","Rio Setiawan","5 reviews · 4 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKSAvMAhU_Hv4RTrUGO3tmG3zCL_ZcYwdpPQRXRGrFC77Sv168=w72-h72-p-rp-mo-ba2-br100","radith nero","Local Guide · 5 reviews · 4 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocI5OB_p185EwjhVBG8e-87rcz0g3KFTuDwUJBpbmFU9HZUEKg=w72-h72-p-rp-mo-ba4-br100","Jeannofike Amazia (Jeno)","Local Guide · 6 reviews · 8 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXEjQr5StbPpXdnrzU17ch1OyPNmnLI1mzqzFQjovhx00FjuzP5=w72-h72-p-rp-mo-br100","Nanda Adelina","1 review","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWzWYypuyVxOwOd__Vnmbq48Q2rloflU_n7laj-Nr3u9Bz4lDua5g=w72-h72-p-rp-mo-br100","Meryan Rumawak","","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW_TETsr70HePdPV0y0b8O4u61Wqqw_kyVxrtPjPupwtO-QeAg90Q=w72-h72-p-rp-mo-br100","nawir","1 review","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUM0gdI5UoB9JNN6-DcbuYd7gmE82H5ogGDi418anwPbQVAYq0=w72-h72-p-rp-mo-ba5-br100","Kurnia Destrianto","Local Guide · 163 reviews · 335 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV9e8osmekV6YzxCHQtHBkTOu4pQtU5_z4nxP5n2BlpUhJ6QvDlaA=w72-h72-p-rp-mo-br100","KharinAddict U","9 reviews · 1 photo","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUhbbMEw1z-_KfH22rm5vuyMps_aPIn0ls70mkTrKfzysh4hqoa=w72-h72-p-rp-mo-br100","Vionica Wowor","","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVKHum-hmRB3EpaoHc1k67K5D6N_3ZNAdz6fp5rmOdZD0rsH3Sd=w72-h72-p-rp-mo-br100","marfin_mata official","4 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXNROVLEoBLOGp6e7hKTL_x_vK-LiAykHoL_xUpK27zSH7y-zgUdA=w72-h72-p-rp-mo-ba3-br100","faskho fathur","Local Guide · 61 reviews · 38 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKxdP2FDxfzbZ2BSB52xuQYvVILEc1qBqBPUrwXZXStNuEdOQ=w72-h72-p-rp-mo-ba2-br100","Anggia Immanuela Arpani","Local Guide · 9 reviews","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW4ZandIHHbZ5SUys0ZOFewGaquqAeNjQX0nOk-iBtTcJI8kxDp=w72-h72-p-rp-mo-br100","Jonathan Elpico","2 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVSHTQeBT-cbaag0XfiZ9g_PoniiPk3u9YJYeLOeg0BKoywI78v=w72-h72-p-rp-mo-br100","Seta Wahyu","1 review · 2 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWr6VbExe4eWURz5z7nv6ee2dd9SYDPOJLYs_LOpGDWXhLyxje4=w72-h72-p-rp-mo-ba3-br100","Liska Simamora","Local Guide · 35 reviews · 1 photo","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXH4KwLOt16Aufb5Xq5E2mv5NcyoWHt4PWsRZTp0iLxUw2q8X84=w72-h72-p-rp-mo-br100","Bernardus Pradipta","","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV8d5kmvrv6-UXBbFUPDlCnNcmiyA5T6E4YWjnd_A-OTxDThrk=w72-h72-p-rp-mo-ba2-br100","Dace Hunter","Local Guide · 5 reviews · 40 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXJ-1cd5Wm6HqHKbdFc4abbO9Z8kV1D-ZHon2pyqpzqWIh-Ltvj=w72-h72-p-rp-mo-br100","Tesalonika Putri Kinanti","2 reviews · 1 photo","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWVr87KoGoV0xcXbaV0Mf4YHn6bvyH2klC_hJ2C60dgy2aNJ9RE=w72-h72-p-rp-mo-ba3-br100","Krishardio Prakosa","Local Guide · 17 reviews · 35 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIsTOXkdFhWbt-UGX1CR-gce8MSaRq1Lqkhigb0UCiTCAqwSQ=w72-h72-p-rp-mo-br100","Saul Mahmudah","4 reviews","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUd2_Xj5HW9aT4iOQRZQB3jVhL7PNjAGQuiznRb2yRv4lU7k005=w72-h72-p-rp-mo-br100","kevin hizkia","2 reviews","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXpqxe9FhDcs7EG_Xw711qfRe6AtdGKyW9t89xUuEqYRFFJlgxT=w72-h72-p-rp-mo-br100","verinaanggia pramesti","6 reviews · 1 photo","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJLP2CeS148W7FkB5_cYS7qLdTfL2GpYLAchEndb1GsgF7tKw=w72-h72-p-rp-mo-br100","weyap jr","1 review","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXEf3EPR-zqUK5X79ewCWbDh7JIZVWnQO1hN7CAFB2NidVYYEW2=w72-h72-p-rp-mo-ba3-br100","Adhitya Fe","Local Guide · 10 reviews · 5 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJINU8dmqxPlBBEuIixm0eSHqv0Uv1gnsd3d_Q1844gX8XwSio=w72-h72-p-rp-mo-br100","Vera MDB","6 reviews · 7 photos","","","4 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV4JFd60OofyMaqjxysYLBwOUkQ01L58aChcBEB_4DFpjW2aeFyuA=w72-h72-p-rp-mo-ba4-br100","Landhung Budhi Prasetyo","Local Guide · 152 reviews · 132 photos","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVQBKS62GwNm1k3ViC7xyEwV0yAOdHgY3NlNaGolwNKgE9X8fDmag=w72-h72-p-rp-mo-br100","Anis Villa","5 reviews","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWdCHiAzqv-1-njbnJ__4okDhtZwd0t83cILlyFqsG8pUeKkqbo=w72-h72-p-rp-mo-ba3-br100","Anthon Widyan","Local Guide · 79 reviews · 49 photos","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLdCm8CsG89VTT__B2yORA7T3rqJcpJgqMpwbP-Q_hSU48uOQ=w72-h72-p-rp-mo-ba3-br100","Deny Arta","Local Guide · 16 reviews · 7 photos","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVS46SF_U5nh_V_NjhH2bU-d0vyBfYwfDw_L2XlugCAi0y_PSw1nQ=w72-h72-p-rp-mo-ba3-br100","Candra Wijayanto","Local Guide · 32 reviews · 3 photos","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUOKlakhiIgy1uk0iYMjfMRcpvMuFl7CTd_hZZv1AzuzD5L08F8=w72-h72-p-rp-mo-br100","hana gracya","1 review","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKPGU7uAkpMJ4cHoRDUB_efkIx7ZznTclnO_dFOY-fLAfoC7qg=w72-h72-p-rp-mo-br100","Meliana Lintin","2 reviews · 5 photos","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKrhRVVzk5VcqSedyftw5er8iv4_iDQ6UD7OgKImszCYJsi8Q=w72-h72-p-rp-mo-br100","Danny Che","","","","5 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWn76Et9zyPPwr0o3Qjabm95Mlu_fOomxixNIr5138KqK5tUP8a2A=w72-h72-p-rp-mo-ba6-br100","Daniel Kurniawan","Local Guide · 253 reviews · 2,345 photos","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUv1IWmtNRMG8RnwBwuEj6yVfROJHP1c1DDRsziyL3LRy8bM-w=w72-h72-p-rp-mo-br100","Fajar","","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX_rHu4qOOEDtAbMzu7kTntW5J0oq7aP6DfqrBlNgs20rbwNT9r=w72-h72-p-rp-mo-br100","Clara Hayuningtyas.h.","2 reviews","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUeC8y65eoRHGjKLNXdumYZOt5nG46PBu2em2mWPIur-dltWCGS=w72-h72-p-rp-mo-br100","State Warrior","","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLO_NA4kq3rHE5gTx93LHb8raUAsG8arJqGCB-AQwYUqZ3f0Q=w72-h72-p-rp-mo-br100","Grab ANP","","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKzCf4UcJcoeo3BfxFQYIAl1feMhzdgZHSLe6kTTZJNETVj-g=w72-h72-p-rp-mo-br100","Raden Putra","2 reviews","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX9y4PsZYp-r00IqLwwsu-5KsA_LRCTSheDR_EPiQWrksgcNRg=w72-h72-p-rp-mo-br100","isal saleho","","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXV56yYW3riq3E1JHYECo2WQkBMMTpJcSevUXuvbEPd6x4Q3rxGew=w72-h72-p-rp-mo-br100","Merry Lelmalaya","","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXlwMJnn7sIEmvz_-oi-oMzr1s9FW9b2LNUJjsSn31FV2RZnvj7=w72-h72-p-rp-mo-br100","Chandra Christian","1 review · 1 photo","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJJMTJKVHNoiRYWLhyFawGAW_2iu86E5Y5B2_zzxCRUqOlUFg=w72-h72-p-rp-mo-ba5-br100","Grace","Local Guide · 152 reviews · 214 photos","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW2tnFg9pottEUi3UHwoJf7L_-nZ1kBMzs88A51Ia-KZ6me5U8=w72-h72-p-rp-mo-ba3-br100","yovandi anggriawan","Local Guide · 50 reviews · 91 photos","","","6 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU3THnN1izdJZDnWs2q3l4P12SlCxTomOUOAbwiOy3KsUpxQxCUvw=w72-h72-p-rp-mo-br100","Arifin Sykes","1 review · 4 photos","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLzGQa3jJM4s-VatImGXQS9yF7D479Vsw6z_H4v6FIGE0e_Mg=w72-h72-p-rp-mo-br100","Timbul Basuki","","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKavGQaIcNPivzJe8_AVA2ZrledozdMRppONfP84wgWpoyWzw=w72-h72-p-rp-mo-br100","Anis Alfianingsih","","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX8BIJwTrvjZZY9FyqemOB5bTAUrHOnn5QOsbulS3T8tlJDIVRT=w72-h72-p-rp-mo-br100","Jassica B. Kharis","2 photos","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLhhmDDRg1j4YmVi-TrZTclXPSVjpxHTyGuH9K-D2sg1r46tg=w72-h72-p-rp-mo-br100","muhamad aril","3 reviews","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVHdM6DnRUZNgIUX_y9yuGXweKHjwPUsTu_PhI5a_1KMfrsIKY=w72-h72-p-rp-mo-ba2-br100","nanda juventus","Local Guide · 11 reviews · 6 photos","","","7 years ago","Good","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWUaP-Q3jQ6l-ypxWx3HsXfvVlXn0y8CCY-clB7Wacj2jep5gA=w72-h72-p-rp-mo-br100","Mardianto Soemardi","","","","7 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLNJmZVFh6Ro6GIpbfM-mEPT2AG5KNWQkj0n9aZhx4PpmpgDw=w72-h72-p-rp-mo-br100","JuNai Di","","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWfVG7M1WjjKC05hc1ZYqThQbK2HPj1CiLdB1zDZ-YjBji50E5G=w72-h72-p-rp-mo-ba6-br100","Lukman Arfian","Local Guide · 528 reviews · 1,277 photos","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUI3Iwpvy7klxqlXuntGhzFvdvvYYvH5uNnCRTBwMvKMPYtxfYUyQ=w72-h72-p-rp-mo-ba4-br100","Yeo Yohan","Local Guide · 187 reviews · 80 photos","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVFVUOShZcVuUotbemcpm7DvD7e6GP46rKV0z9RWskWtFdbh_F1=w72-h72-p-rp-mo-br100","ell haay","","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKm4TmNz4VgLCU8UoRqCZETI76Z19bt-pFI_0zrdm66hrJngQ=w72-h72-p-rp-mo-br100","Lina Sinatra","2 reviews · 8 photos","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJj8iW29VvW6n7BDulHxkzUz2vv8UdE5tKxQwcQRAJKGASrAw=w72-h72-p-rp-mo-br100","sojo paino","","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVN3IE0QOUs87X1jIO2oY2qmGKxnRdL1GxVoc7Dg-s8yfEtCWQ=w72-h72-p-rp-mo-ba4-br100","Heru Purnomo","Local Guide · 66 reviews · 59 photos","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJ1tNlLbr0P-FRD3bz18EwZlGsaZsTm5paYRd1woEMo7In_GA=w72-h72-p-rp-mo-br100","SANJAYA MOTOR","1 review · 7 photos","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXtTvYRjduRoQR88Y6lajVEf66b8q_X_voM0Y2TNAExjyoMfS0=w72-h72-p-rp-mo-br100","Yogi Aulia","1 photo","","","8 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWOsEeVvsM291lV1nUA_GOhEMvePgN0EMPe_vi-CgHt61AUDhQU=w72-h72-p-rp-mo-br100","Maria Angelina","1 review","","","9 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWe_Jeq2KwuAfKcoUP641MtYMVihXFJVCJKPiedp1vSaI99ZGdY4g=w72-h72-p-rp-mo-br100","Nival Rumagit","1 review","","","9 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX8skMkadJhAodzGtQuGToGrhhphMsHBecYElb3CY2_zuDj9D7h=w72-h72-p-rp-mo-br100","Abraham Bimo Widhiasmara","1 review","","","9 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWRVtmcE2aDEjivcyFOvVLIfN-zhAguYoiz1ilJs770gDiT8fxw=w72-h72-p-rp-mo-br100","pratomo nusti wibisono","2 reviews · 5 photos","","","9 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUsTrzjil_ZWeOj2eRjKSvyoweleNG2fSC6DMdtXxDbabfgrCsp=w72-h72-p-rp-mo-br100","Yuni Gulo","","","","10 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWyGxHZM_wvReW5lEUR7J_gCCaO0xqL-vovEFNuj8sow3FS0_uHXg=w72-h72-p-rp-mo-ba2-br100","Joshua Manuputty","Local Guide · 5 reviews · 34 photos","","","10 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKLgc6MiWEiKD4lD5k9AT-exFaAVc846s_QijMpAi3fTCuowFm5=w72-h72-p-rp-mo-ba6-br100","Rudangta Arianti","Local Guide · 414 reviews · 1,011 photos","","","10 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXCwJNOAahLEHn3jLeb4uiFVCYt26fz6q8rZIvU-xALSKo8T5c=w72-h72-p-rp-mo-br100","Penta Wisnu Wibowo","","","","12 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV_yfLIxvtbpH1TfFaFmAQHlJ8zlfP4_u0QJWAUX5giZKJ_1qLS=w72-h72-p-rp-mo-br100","Marthin Sirait","2 reviews · 12 photos","","","12 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVDiCACu7gIEuySZWGEfgJ2fzQWnYHIBoYyt_P6ODiDqI7DCetZ=w72-h72-p-rp-mo-ba3-br100","Suaib Rizal","Local Guide · 5 photos","","","12 years ago","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW95bdNWWKD-gyyWE14s0wEHbwaEBkKIM6RLrdHto5Jg-DSatZ-=w72-h72-p-rp-mo-br100","yopi setyabudi","","","","12 years ago","","","","","","","",""
